webpage,loan_title,loan_description,loan_amount,interest_rate,repayment_period,loan_status,credit_score,age,education,marital_status,loan_frequence,succ_frequence,payoff_frequence,avaiable_amount,total_loan_amount,need_to_payoff,overdue_amount,overdue_times,baddle_overdue_times,income,house,house_loan,car,car_loan,company_type,company_scale,workcity,work_duration,credit_report,identity_authentication,job_authentication,income_authentication,site_authentication
http://www.we.com/loan/210647,成立工作室，资金周转,成立工作室，需要资金周转，工作室主要做淘宝摄影以及淘宝代运营业务。现有客户稳定，求发展，所以需要更多资金流通。,50000,15,24,0,1,2,2,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,18,2,44,3,0,0,0,0,0
http://www.we.com/loan/210648,借款买车,离家近了可以每天回家，所以想买车，好每天回家的,5000,15,9,0,1,2,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,51,1,0,1,0,0,0
http://www.we.com/loan/210649,体验网贷，忘能批准,体验网贷，如果通过，后续缺少资金周转就不用麻烦再找朋友了。,10000,15,12,0,1,1,2,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,33,2,0,0,0,0,0
http://www.we.com/loan/210650,信誉贷款（生意经营周转）,"贷款额度不高，每月还款几百，不用担心不按时还款，本是计算机应用与维护专业毕业，店内有台式电脑，笔记本，手机多种途径随时可以通过网络方便还款，本人计划性强，现实生活当中从未失信过别人,在这里也想得到大家的信任与支持。",10000,15,12,0,1,2,1,2,4,0,0,0,0,0,0,0,0,3,1,0,0,0,18,1,43,2,0,1,0,0,0
http://www.we.com/loan/210651,给自己买份保险,我会按时还款请各位债主放心借给我，我想买一份商业保险,5000,11,6,0,1,2,3,2,6,0,0,0,0,0,0,0,0,3,0,0,0,0,15,3,33,1,0,1,0,0,0
http://www.we.com/loan/210652,网店创业初期，需要资金备货,电商创业需要资金支持，一定会按时还款的，希望给于支持。,6000,15,12,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210653,个体经营,用于个体经营，短期资金周转，一定按照规定准时还款,50000,15,24,0,1,3,1,2,7,0,0,0,0,0,0,0,0,3,1,0,0,0,8,2,51,3,0,0,0,0,0
http://www.we.com/loan/210654,请你给我一份,我相信网络的力量就是比银行强，谢谢你们。,12000,15,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,4,1,0,1,0,15,3,32,1,0,0,0,0,0
http://www.we.com/loan/210655,资金短期周转,厂家政策合适，提前囤货。资金不足，需要短期周转。,100000,11,6,0,1,2,2,2,2,0,0,0,0,0,0,0,0,6,0,0,1,0,18,2,37,2,0,0,0,0,0
http://www.we.com/loan/210656,家里装修,家里装修需要20000块钱，每月能够按时还款,20000,18,24,0,1,2,2,2,4,0,0,0,0,0,0,0,0,3,0,0,0,0,16,2,32,2,0,0,0,0,0
http://www.we.com/loan/210657,公司资金周转,公司经营3年，原材料购买资金周转，机械制造行业，销售额3000000,300000,15,12,0,1,2,1,2,1,0,0,0,0,0,0,0,0,4,1,0,1,0,8,2,32,2,0,0,0,0,0
http://www.we.com/loan/210658,买廉住房,我是一名人民警察，在职时间已经有6年了，现在想买套廉租房，之前有些存款，现在还差一点，希望通过这个平台能帮助我完成谢谢,7000,24,24,0,1,2,3,2,3,0,0,0,0,0,0,0,0,3,1,0,0,0,14,3,52,4,0,0,0,0,0
http://www.we.com/loan/210659,工薪贷,为改善生活水平，提高生活质量。借款主要用于扩大生产规模，增加流动资金。,100000,15,12,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210660,资金周转,本人用于工作之余家装材料订购与施工生意资金周转。,100000,15,24,0,1,3,2,2,9,0,0,0,0,0,0,0,0,4,0,0,0,0,20,4,62,2,0,0,0,0,0
http://www.we.com/loan/210661,小额借款，增加信用度,以前借过一次人人贷，有过逾期行为．现在小小借款，只为增加信用度，请朋友们能支持下．,4000,11,6,0,1,3,2,1,7,1,1,5000,5000,0,0,3,0,4,0,0,0,0,2,3,45,1,0,1,0,0,0
http://www.we.com/loan/210662,店铺装修急需周转,主要用于住房装修及其他消费，保证按月准时还款。,9000,16,24,0,1,1,2,1,10,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,21,2,0,1,0,0,0
http://www.we.com/loan/210663,累积信用,从2003年至今已在老家江西省·赣州市信丰县正平镇自投资金建有一次可投养五百头猪的养猪厂，水库可养两万尾以上，果园有赣南脐橙一千三百多株，本人信用记录良好，谢·谢，,20000,15,12,0,1,3,2,2,3,1,0,11000,11000,11499.4,11499.4,24,1,5,1,0,1,0,8,3,44,3,0,1,0,0,0
http://www.we.com/loan/210664,资金周转,从新置换新的大床和衣柜，我的收入每个月都在三千元以上。,8000,11,6,0,1,3,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,18,2,44,1,0,0,0,0,0
http://www.we.com/loan/210665,买房子,公司职员，现居山东省青岛市，从事租赁和商务服务业行业，工作收入稳定，贷款用于买房子。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,27600,12.6,24,2,6,3,1,2,1,1,1,0,27600,0,0,0,0,4,0,0,0,0,20,1,37,1,0,0,0,0,0
http://www.we.com/loan/210666,装修,公司职员，现居山东省青岛市，从事公共管理、社会组织和国际组织行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,24600,13.2,36,2,6,3,4,2,1,1,1,0,24600,0,0,0,0,3,0,0,0,0,6,1,37,1,0,0,0,0,0
http://www.we.com/loan/210667,生意周转,生意进货周转银行有流水信誉高。。。。。。。。。。。,30000,15,12,0,1,3,1,2,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210668,资金周转,公司职员，现居甘肃省兰州市，从事教育行业，工作收入稳定，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,55400,13.2,36,2,6,4,3,2,1,1,1,0,55400,0,0,0,0,4,1,1,1,0,15,1,62,1,0,1,0,0,1
http://www.we.com/loan/210669,资金周转,公司职员，现居甘肃省兰州市，从事公共管理、社会组织和国际组织行业，工作收入稳定，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,34500,13.2,36,1,6,2,2,2,1,1,0,34500,34500,10488,0,0,0,3,0,0,0,0,6,1,62,1,0,1,0,0,1
http://www.we.com/loan/210670,购车,公司职员，现居江苏省南京市，从事交通运输、仓储和邮政业行业，工作收入稳定，贷款用于购车。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,39600,12.6,24,2,6,2,3,1,1,1,1,0,39600,0,0,0,0,4,0,0,0,0,2,1,32,1,0,1,0,0,1
http://www.we.com/loan/210671,装修,公司职员，现居江苏省南京市，从事水利、环境和公共设施管理业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,14500,12.6,24,2,6,3,3,2,1,1,1,0,14500,0,0,0,0,3,1,0,1,1,4,1,32,1,0,1,0,0,1
http://www.we.com/loan/210672,扩大生产/经营,公司企业负责人，现居江苏省南通市，从事制造业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,50700,12,18,2,6,5,2,2,1,1,1,0,50700,0,0,0,0,7,1,0,1,0,8,2,32,1,0,1,0,0,1
http://www.we.com/loan/210673,购车,公司职员，现居辽宁省鞍山市，从事公共管理、社会组织和国际组织行业，工作收入稳定，贷款用于购车。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,46700,13.2,36,2,6,4,3,2,1,1,1,0,46700,0,0,0,0,3,1,1,0,0,6,1,21,1,0,0,0,0,0
http://www.we.com/loan/210674,购买货物/原材/设备,公司法人，现居重庆省重庆市，从事教育行业，经营稳定，收入良好，贷款用于购买货物/原材/设备。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,88800,12,18,2,6,3,2,2,1,1,1,0,88800,0,0,0,0,5,0,0,0,0,15,2,50,1,0,1,0,0,1
http://www.we.com/loan/210675,日常生活消费,公司职员，现居江苏省苏州市，从事租赁和商务服务业行业，工作收入稳定，贷款用于日常生活消费。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,28300,13.2,36,2,6,2,2,2,1,1,1,0,28300,0,0,0,0,4,0,0,1,1,20,1,32,1,0,0,0,0,0
http://www.we.com/loan/210676,装修,公司职员，现居甘肃省兰州市，从事文化、体育和娱乐业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,93400,13.2,36,1,6,2,2,2,1,1,0,93400,93400,28393.6,0,0,0,4,1,1,0,0,3,1,62,1,0,0,0,0,0
http://www.we.com/loan/210677,扩大生产/经营,公司法人，现居吉林省长春市，从事批发和零售业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,101500,12,18,2,6,3,2,3,1,1,1,0,101500,0,0,0,0,6,0,0,1,0,18,2,22,1,0,1,0,0,1
http://www.we.com/loan/210678,扩大生产/经营,公司法人，现居广东省广州市，从事批发和零售业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,50700,12,18,2,6,3,2,2,1,1,1,0,50700,0,0,0,0,5,0,0,0,0,18,1,44,1,0,0,0,0,0
http://www.we.com/loan/210679,资金周转,公司法人，现居广东省广州市，从事建筑业行业，经营稳定，收入良好，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,101500,12,18,2,6,2,2,2,1,1,1,0,101500,0,0,0,0,7,1,1,1,0,12,2,44,1,0,0,0,0,0
http://www.we.com/loan/210680,个人消费,借款用于个人消费。本人是在事业单位在编在岗人员，有固定工作，良好信誉！,40000,15,24,0,1,2,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,43,4,0,0,0,0,0
http://www.we.com/loan/210681,资金周转几个月银行进度太慢,应手头经济需要暂时需要一笔款，信用卡申请进度又慢所以想来体验下,10000,11,6,0,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
http://www.we.com/loan/210682,旅游借款申请,我想在2014年6月15-2014年6月20日前往三亚旅游，特申请借款,5000,15,3,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210683,生意周转借款,尊敬的各位领导 您们好！本人急需资金作为周转，特此向贵单位申请贷款一笔，借贷过程中我将严格遵守借贷协议，按时偿还本金、利息！望各位领导严格审核我的资料，及时给予发放！ 此致 敬礼！,50000,15,24,0,1,2,1,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,9,3,65,3,0,1,0,0,0
http://www.we.com/loan/210684,淘宝天猫客户资金短期周转,淘宝天猫客户资金短期周转，会按时还款，诚信为本！,50000,11,6,0,1,2,2,1,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,33,2,0,0,0,0,0
http://www.we.com/loan/210685,经营资金周转,公司法人，现居河南平顶山市，经营收入稳定，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,500000,15,12,0,1,2,2,3,1,0,0,0,0,0,0,0,0,6,1,0,1,0,18,1,41,2,0,1,0,0,0
http://www.we.com/loan/210686,个人创业，需要一笔借款,本人现处工作阶段，但是在任职期间因为有多余时间所以自己也想开个门面创业，所以需要一笔费用，加上自己的手头上的钱就足够，本人保证按时还款，没有不良记录，现有浦发银行信用卡一张！,50000,15,24,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210687,放贷老农临时周转,本人有正常工作，打卡工资7000，临时周转，最快可月底全部还款。,10000,10,3,0,1,2,3,2,1,0,0,0,0,0,0,0,0,4,1,0,1,0,15,2,11,3,0,0,0,0,0
http://www.we.com/loan/210688,实体店资金周转,我是做蔬菜配送酒店的 酒店都是压款的 所以经常出现资金短缺情况 但我偿还能力是绝对有的 我还有一家蔬菜实体店,30000,15,12,0,1,2,1,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,18,1,32,1,0,0,0,0,0
http://www.we.com/loan/210689,开快餐店,公司职员，现居山东省潍坊市，从事批发和零售业行业，工作收入稳定，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,61500,13.2,36,1,6,3,3,3,1,1,0,61500,61500,18696,0,0,0,4,1,1,1,0,18,1,37,1,0,0,0,0,0
http://www.we.com/loan/210690,兼职创业,公司职员，现居广东省广州市，从事交通运输、仓储和邮政业行业，工作收入稳定，贷款用于兼职创业。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,41500,12.6,24,2,6,2,2,1,1,1,1,0,41500,0,0,0,0,4,0,0,0,0,2,1,44,1,0,1,0,0,1
http://www.we.com/loan/210691,扩大生产/经营,公司法人，现居广东省广州市，从事制造业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,50700,12,18,2,6,2,2,2,1,1,1,0,50700,0,0,0,0,5,0,0,1,0,8,2,44,1,0,0,0,0,0
http://www.we.com/loan/210692,装修,公司职员，现居广东省广州市，从事教育行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,24600,13.2,36,1,6,3,3,2,1,1,0,24600,24600,7478.4,0,0,0,4,0,0,1,0,15,1,44,1,0,1,0,0,1
http://www.we.com/loan/210693,日常生活消费,公司职员，现居广东省广州市，从事公共管理、社会组织和国际组织行业，工作收入稳定，贷款用于日常生活消费。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,39400,13.2,36,1,6,2,1,2,1,1,0,39400,39400,11977.6,0,0,0,4,0,0,0,0,6,1,44,1,0,1,0,0,1
http://www.we.com/loan/210694,日常生活消费,公司职员，现居广东省广州市，从事文化、体育和娱乐业行业，工作收入稳定，贷款用于日常生活消费。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,46700,13.2,36,1,6,4,3,2,1,1,0,46700,46700,14196.8,0,0,0,3,1,1,0,0,3,1,44,1,0,1,0,0,1
http://www.we.com/loan/210695,购车,公司职员，现居广东省广州市，从事批发和零售业行业，工作收入稳定，贷款用于购车。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,27600,12.6,24,2,6,3,1,3,1,1,1,0,27600,0,0,0,0,4,0,0,0,0,18,1,44,1,0,0,0,0,0
http://www.we.com/loan/210696,资金周转,公司法人，现居山东省青岛市，从事批发和零售业行业，经营稳定，收入良好，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,76100,12,18,2,6,3,2,2,1,1,1,0,76100,0,0,0,0,6,0,0,1,1,18,1,37,1,0,0,0,0,0
http://www.we.com/loan/210697,资金周转,公司职员，现居辽宁省鞍山市，从事批发和零售业行业，工作收入稳定，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,62200,13.2,36,1,6,1,2,2,1,1,0,62200,62200,18908.8,0,0,0,4,1,1,0,0,18,1,21,1,0,0,0,0,0
http://www.we.com/loan/210698,购买货物/原材/设备,个体业主，现居重庆省重庆市，从事批发和零售业行业，经营稳定，收入良好，贷款用于购买货物/原材/设备。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,93400,13.2,36,2,6,3,1,2,1,1,1,0,93400,0,0,0,0,4,1,1,0,0,18,1,50,1,0,0,0,0,0
http://www.we.com/loan/210699,购买货物/原材/设备,公司职员，现居重庆省重庆市，从事教育行业，工作收入稳定，贷款用于购买货物/原材/设备。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,93400,13.2,36,2,6,4,1,2,1,1,1,0,93400,0,0,0,0,4,1,1,0,0,15,1,50,1,0,1,0,0,1
